id	text
es-MX_348	¿Qué comida es típicamente disgustada por los niños pero disfrutada por los ancianos en México?
en-MX_348	What food is typically disliked by children but enjoyed by the elderly in Mexico?
es-MX_349	¿Qué utensilio de cocina se usa más comúnmente en México?
en-MX_349	What cooking utensil is most commonly used in Mexico?
es-MX_350	¿Cuál es la verdura más popular en México?
en-MX_350	Which is the most popular vegetable in Mexico?
es-MX_351	¿Qué animal se utiliza para los deportes en México?
en-MX_351	Which animal is used for sports in Mexico?
es-MX_352	¿Cuál es el lugar de bodas más popular en México?
en-MX_352	What is the most popular wedding venue in Mexico?
es-MX_353	¿Cuál es la marca de cafetería más popular en México?
en-MX_353	Which coffee shop brand is the most popular in Mexico?
es-MX_354	¿Qué tipo de comida de México se sirve típicamente en restaurantes en el extranjero?
en-MX_354	What type of food from Mexico is typically served in restaurants overseas?
es-MX_355	¿Qué región en México se asocia generalmente con la minería?
en-MX_355	What region in Mexico is usually associated with mining?
es-MX_356	¿Qué región de México se asocia normalmente con el petróleo?
en-MX_356	What region in Mexico is usually associated with oil?
es-MX_357	¿Qué universidad en México es popular por su carrera de ingeniería? (Proporciona el nombre oficial.)
en-MX_357	What university in Mexico is popular because of its engineering major? (Provide the official name.)
es-MX_358	¿Qué universidad en México es popular por su facultad de medicina? (Proporciona el nombre oficial.)
en-MX_358	What university in Mexico is popular because of its school of medicine? (Provide the official name.)
es-MX_359	¿Cuál es el método de pago más popular en México?
en-MX_359	What is the most popular payment method in Mexico?
es-MX_360	¿Cuál es el parque temático más famoso de México?
en-MX_360	What is the most famous theme park in Mexico?
es-MX_361	¿Cuál es la animación infantil más popular que comúnmente ven los niños en México?
en-MX_361	What is the most popular children's animation that is commonly watched by kids in Mexico?
es-MX_362	¿Cuál es la actividad de educación prenatal más popular para mujeres embarazadas en México?
en-MX_362	What is the most popular prenatal education activity for pregnant women in Mexico?
es-MX_363	¿Cuál es la canción infantil más popular en México que las familias cantan juntas?
en-MX_363	What is the most popular children's song in Mexico that families sing together?
es-MX_364	¿Cuáles son los juguetes más populares entre los niños en México?
en-MX_364	Which toys are most popular among boys in Mexico?
es-MX_365	¿Cuáles son los juguetes más populares entre las niñas en México?
en-MX_365	Which toys are most popular among girls in Mexico?
es-MX_366	¿Cuál es el cuento popular más famoso en México que típicamente se les cuenta a los niños?
en-MX_366	What is the most popular folk tale in Mexico that is typically told to children?
es-MX_367	¿Cuál es el símbolo habitual de condolencia utilizado en los funerales en México?
en-MX_367	What is the customary symbol of condolence used at funerals in Mexico?
es-MX_368	¿Dónde suelen trabajar los estudiantes universitarios en México a tiempo parcial con mayor frecuencia?
en-MX_368	Where do university students in Mexico tend to work part-time the most?
es-MX_369	¿Cuáles son las actividades de integración de equipos más practicadas en las empresas con sede en México?
en-MX_369	What are the most frequently practiced team-building activities in companies based in Mexico?
es-MX_370	¿Cuáles son las actividades más comunes que la gente hace como trabajo secundario en México?
en-MX_370	What are the most common activities people do as a side job in Mexico?
es-MX_371	¿Cuál es el recuerdo comestible más famoso para los turistas en México?
en-MX_371	What is the most famous edible souvenir for tourists in Mexico?
es-MX_372	¿Cuál es el guiso más popular en México?
en-MX_372	What is the most popular stew in Mexico?
es-MX_373	¿Cuál es la especia/hierba más común utilizada en los platillos de México?
en-MX_373	What is the most common spice/herb used in dishes from Mexico?
es-MX_374	¿Cuál es el deporte tradicional más famoso en México?
en-MX_374	What is the most famous traditional sport in Mexico?
es-MX_375	¿Qué deporte es popular para jugar en la playa en México?
en-MX_375	What sport is popular to play on the beach in Mexico?
es-MX_376	¿Cuál suele ser el horario de trabajo durante el mes de Ramadán en México?
en-MX_376	What is the usual work schedule during the month of Ramadan in Mexico?
es-MX_377	¿Cuándo se celebra el Día del Estudiante en México? (Proporcionar en formato MM/DD (por ejemplo, 12/31).)
en-MX_377	When is Student's Day celebrated in Mexico? (Provide in MM/DD format (e.g., 12/31).)
es-MX_378	¿Dónde se reúnen las familias para rezar juntas en México?
en-MX_378	Where do families gather to pray together in Mexico?
es-MX_379	¿Qué regalos reciben los padres en el Día del Padre (o Día de los Padres) en México?
en-MX_379	What gifts do fathers get on Father's Day (or Parents' Day) in Mexico?
es-MX_380	¿Qué regalos reciben las madres en el Día de la Madre (o Día de los Padres) en México?
en-MX_380	What gifts do mothers get on Mother's Day (or Parents' Day) in Mexico?
es-MX_381	¿Cuántas generaciones suelen vivir juntas en un hogar en México? (Proporcione solo números arábigos (por ejemplo, 12).)
en-MX_381	How many generations typically live together in a household in Mexico? (Provide Arabic numerals (e.g., 12) only.)
es-MX_382	¿Cuántas materias se imparten en las escuelas secundarias en México? (Proporcione solo números arábigos (por ejemplo, 12).)
en-MX_382	How many subjects are taught in middle schools in Mexico? (Provide Arabic numerals (e.g., 12) only.)
es-MX_383	¿Cuáles son las actividades extracurriculares más populares en las escuelas primarias de México después de clases?
en-MX_383	What is the most popular after school curricular in elementary schools in Mexico?
es-MX_384	¿Cuál es la cuota anual promedio de colegiatura en las universidades públicas de México?
en-MX_384	How much is the average annual tuition fee for public universities in Mexico?
es-MX_385	¿Cuál es una actividad popular para hacer en los parques en México?
en-MX_385	What is a popular activity to do in parks in Mexico?
es-MX_386	¿Cuál es el nombre del festival de cine más famoso que se celebra en México?
en-MX_386	What is the name of the most famous film festival held in Mexico?
es-MX_387	¿Cuál es el juego de cartas popular que se juega durante las reuniones sociales en México?
en-MX_387	What is the popular card game played during social gatherings in Mexico?
es-MX_388	¿Cuál es el destino turístico en el extranjero más popular para la gente de México?
en-MX_388	Where is the most popular tourist destination abroad for people from Mexico?
es-MX_389	¿Cuál es el nombre de la torre más famosa de México?
en-MX_389	What is the name of the most famous tower in Mexico?
es-MX_390	¿Qué insecto comestible se consume más a menudo en México?
en-MX_390	What edible insect is eaten most often in Mexico?
es-MX_391	¿Cuál es el producto agrícola que más se exporta en México?
en-MX_391	Which agricultural product is exported most often in Mexico?
es-MX_392	¿Cuáles son los dulces más populares en México?
en-MX_392	What are the most popular sweets in Mexico?
es-MX_393	¿Cuál es la bebida deportiva más popular en México?
en-MX_393	What is the most popular sports drink in Mexico?
es-MX_394	¿Cuál es el nivel educativo promedio de las personas en México?
en-MX_394	What is the average education level for people in Mexico?
es-MX_395	¿Cuál es la profesión que más estudian en el extranjero los estudiantes de México?
en-MX_395	Which profession is most commonly studied abroad by students from Mexico?
es-MX_396	¿Qué día de la semana la mayoría de las familias en México practican actividades religiosas? (por ejemplo, lunes, martes)
en-MX_396	Which day of the week do most families in Mexico practice religious activities? (e.g. Monday, Tuesday)
es-MX_397	¿Cuál es la forma más popular de celebrar el Día de la Independencia en México?
en-MX_397	What is the most popular way to celebrate Independence Day in Mexico?
es-MX_398	¿Cuál es la bebida más popular entre los niños en México?
en-MX_398	What is the most popular beverage among children in Mexico?
es-MX_399	¿Cuál es el lugar más popular en México para celebrar el Día de la Independencia?
en-MX_399	What is the most popular place in Mexico to celebrate Independence Day?
es-MX_400	¿Cómo se llama la canción que típicamente se canta en las fiestas de cumpleaños en México?
en-MX_400	What is the name of the song that is typically sung at birthday parties in Mexico?
es-MX_401	¿Qué bocadillos se venden usualmente frente a las escuelas en México?
en-MX_401	What snacks are usually sold in front of schools in Mexico?
es-MX_402	¿Qué aceite se utiliza habitualmente para cocinar en México?
en-MX_402	What oil is usually used for cooking in Mexico?
es-MX_403	¿Qué alimentos son comúnmente consumidos por mujeres embarazadas en México?
en-MX_403	What food is commonly consumed by pregnant women in Mexico?
es-MX_404	¿Cuál es la bebida tradicional sin alcohol más popular en México?
en-MX_404	What is the most popular traditional non-alcoholic drink in Mexico?
es-MX_405	¿Qué instalaciones deportivas están generalmente disponibles en los parques en México?
en-MX_405	What sports facilities are generally available in parks in Mexico?
es-MX_406	¿Cuáles son las actividades comunes que los adultos mayores suelen hacer en los parques en México?
en-MX_406	What are the common activities that seniors usually do in parks in Mexico?
